tmc_code,miles,hour_0_mean_tt_seconds,hour_0_5th_pct,hour_0_95th_pct,hour_1_mean_tt_seconds,hour_1_5th_pct,hour_1_95th_pct,hour_2_mean_tt_seconds,hour_2_5th_pct,hour_2_95th_pct,hour_3_mean_tt_seconds,hour_3_5th_pct,hour_3_95th_pct,hour_4_mean_tt_seconds,hour_4_5th_pct,hour_4_95th_pct,hour_5_mean_tt_seconds,hour_5_5th_pct,hour_5_95th_pct,hour_6_mean_tt_seconds,hour_6_5th_pct,hour_6_95th_pct,hour_7_mean_tt_seconds,hour_7_5th_pct,hour_7_95th_pct,hour_8_mean_tt_seconds,hour_8_5th_pct,hour_8_95th_pct,hour_9_mean_tt_seconds,hour_9_5th_pct,hour_9_95th_pct,hour_10_mean_tt_seconds,hour_10_5th_pct,hour_10_95th_pct,hour_11_mean_tt_seconds,hour_11_5th_pct,hour_11_95th_pct,hour_12_mean_tt_seconds,hour_12_5th_pct,hour_12_95th_pct,hour_13_mean_tt_seconds,hour_13_5th_pct,hour_13_95th_pct,hour_14_mean_tt_seconds,hour_14_5th_pct,hour_14_95th_pct,hour_15_mean_tt_seconds,hour_15_5th_pct,hour_15_95th_pct,hour_16_mean_tt_seconds,hour_16_5th_pct,hour_16_95th_pct,hour_17_mean_tt_seconds,hour_17_5th_pct,hour_17_95th_pct,hour_18_mean_tt_seconds,hour_18_5th_pct,hour_18_95th_pct,hour_19_mean_tt_seconds,hour_19_5th_pct,hour_19_95th_pct,hour_20_mean_tt_seconds,hour_20_5th_pct,hour_20_95th_pct,hour_21_mean_tt_seconds,hour_21_5th_pct,hour_21_95th_pct,hour_22_mean_tt_seconds,hour_22_5th_pct,hour_22_95th_pct,hour_23_mean_tt_seconds,hour_23_5th_pct,hour_23_95th_pct
114-05882,0.77132,83.47399999999999,77.13,89.00999999999999,94.93333333333334,74.75999999999999,106.8,,,,92.56,92.56,92.56,71.7775,59.5855,84.71499999999999,109.41000000000001,90.166,120.73,101.63272727272728,65.1035,131.9295,96.90346153846153,73.565,137.1875,104.38666666666666,77.13,132.23,163.5850000000001,81.32050000000001,282.30749999999995,152.4988235294118,84.1695,231.40000000000003,155.48837837837837,89.00999999999999,246.82599999999968,170.42750000000004,74.951,316.24299999999954,147.55500000000004,70.292,252.43,159.4284615384616,83.66,284.6210000000001,132.0041666666667,68.5925,258.7425,100.62517241379314,71.672,159.36399999999986,87.74499999999999,72.6545,118.17949999999998,87.84142857142857,67.73,115.7,77.39125,70.043,87.66949999999999,90.364,75.05,105.274,101.494,90.16799999999999,113.92,88.455,63.803,130.635,82.15333333333332,58.317499999999995,105.695
114-05880,0.44463400000000003,,,,,,,,,,100.04,100.04,100.04,58.61,45.875,71.345,68.42166666666668,49.602500000000006,82.2425,64.41499999999999,34.5885,107.27049999999997,94.49000000000001,37.718999999999994,145.52,85.94387755102042,38.11,145.52,76.25195652173912,35.195,133.39,102.64974358974358,41.04,232.48100000000002,94.4165625,40.733999999999995,217.86849999999993,103.92609756097563,42.12,228.67,92.24245614035088,36.218,177.84999999999997,119.02780000000006,41.478,266.78,136.32760869565215,40.545,306.79999999999995,162.63260000000002,43.26,400.17,154.04333333333338,38.678,336.1459999999996,81.7257692307692,36.36,153.39999999999998,109.27214285714287,39.1055,400.1700000000001,98.94583333333333,44.6185,266.78,59.800000000000004,44.497499999999995,71.245,50.59,48.822,51.63,54.165,41.946,75.30199999999998
114-05881,1.247875,,,,,,,,,,123.66,116.03699999999999,131.283,136.26,132.54299999999998,139.977,114.185,107.68249999999999,120.68749999999999,122.63782608695651,100.057,147.98799999999997,128.9047058823529,93.59,199.5524999999999,121.3740909090909,88.26950000000001,209.83049999999994,147.5638461538461,94.285,204.2,117.94941176470587,91.68,149.75,127.9603448275862,91.346,203.22399999999993,127.056,95.866,189.9589999999999,120.32341463414635,89.85,172.78,122.92730769230768,98.77000000000001,149.75,120.50708333333331,93.59,170.09949999999995,136.54033333333334,98.6365,195.32,114.74476190476187,95.58,149.75,150.49777777777774,88.09,265.0459999999992,271.4463636363636,82.07,748.73,122.485,110.41299999999998,138.04999999999998,104.0675,86.0265,119.63399999999999,65.11,65.11,65.11,121.27999999999999,99.23500000000001,135.73
114+04369,0.429249,31.38071428571428,26.64,39.174499999999995,31.958499999999997,26.168,39.846499999999985,35.15385964912281,27.016,53.29,36.9873076923077,27.518,50.09899999999999,34.68744897959183,26.124000000000002,46.83,32.63264705882353,26.88,43.2275,34.21036764705881,28.62,40.67,40.380774647887336,33.627500000000005,48.29,36.45861111111112,32.19,42.92,46.81077464788734,31.54,102.16149999999979,42.238450704225365,31.54,51.51,34.978251748251736,29.72,42.80400000000001,39.45944055944055,29.778,51.34400000000001,33.82790209790212,29.72,39.521,37.25368055555554,30.91,46.83,40.54650349650347,32.19,51.51,47.17388888888887,40.67,57.23,47.91676258992804,38.63,62.067999999999984,41.13075187969925,29.72,55.19,31.74314049586777,26.64,39.62,31.22831932773108,25.708,36.879999999999995,31.10709401709402,27.11,36.79,31.818125000000006,25.75,40.7525,31.70666666666666,26.325000000000003,42.92
114N04447,0.2226,15.214354838709664,13.58,16.7,15.234724409448804,13.36,17.42,15.013923076923056,13.36,17.253500000000003,15.362573529411758,13.82,17.142500000000002,14.988581560283677,13.82,16.7,14.689999999999985,13.14,16.03,15.160694444444424,13.82,16.35,17.5725,14.0975,21.493499999999994,15.549791666666657,14.349,17.05,15.656597222222208,14.349,17.05,15.504513888888887,14.31,16.9975,15.326805555555545,14.31,16.7,15.618888888888879,14.57,17.3645,18.443611111111096,14.57,31.535499999999978,18.45722222222223,14.84,25.85,20.68319444444445,15.41,26.580999999999996,21.562013888888902,17.4785,28.471499999999995,24.278741258741288,15.41,69.3810000000002,19.40314685314686,14.06,29.68,16.78815602836877,13.82,36.43,14.86642857142855,13.36,16.7,15.238518518518497,13.82,16.805,15.25892086330934,13.58,17.05,14.979111111111088,13.579999999999998,16.7
114N04446,0.251314,18.113884297520656,15.6,21.04,18.188629032258056,15.913499999999999,20.56,17.820826446280986,15.6,20.56,17.88065693430657,15.87,19.67,17.71378571428572,16.16,19.25,17.19269503546099,15.33,18.85,17.31965277777778,15.913499999999999,18.85,17.89687500000001,16.2035,19.67,17.820624999999993,16.45,19.607,18.056250000000006,16.75,19.67,18.076041666666658,16.75,19.607,17.66326388888891,16.45,19.25,17.73368055555555,16.45,19.25,17.95000000000001,16.75,19.67,18.253194444444443,16.75,20.11,19.725000000000005,17.07,25.452499999999986,19.864652777777795,17.07,28.02099999999999,19.636805555555554,16.494999999999997,21.990499999999997,19.186714285714277,16.16,22.648999999999994,17.424718309859156,15.3435,19.648999999999997,17.42535714285713,15.3175,19.67,18.04155555555556,16.16,19.802,18.003455882352934,15.87,20.11,17.71112781954887,15.869999999999997,20.11
114N04448,0.043427999999999994,2.898499999999997,2.52,3.33,2.855519999999999,2.496,3.13,2.8207031249999983,2.52,3.13,2.930447761194027,2.5460000000000003,3.26,2.8390780141843948,2.61,3.07,2.7798601398601384,2.5199999999999996,3.01,2.8497222222222205,2.61,3.01,3.5015277777777745,2.74,4.918499999999995,2.986597222222218,2.74,3.26,2.972361111111106,2.79,3.19,2.9772222222222178,2.74,3.2494999999999994,2.9276388888888834,2.706,3.13,2.9729861111111067,2.79,3.26,3.7607638888888832,2.79,7.3904999999999985,4.1368055555555525,2.84,7.82,5.173958333333331,2.9,7.762999999999998,5.578333333333337,3.4,7.82,5.75825174825175,2.95,14.987000000000037,4.709583333333338,2.6575,7.44,5.834172661870509,2.556,39.09,2.8509219858156003,2.56,3.13,2.882499999999998,2.5875,3.19,2.8530434782608673,2.52,3.13,2.8614179104477593,2.5460000000000003,3.26
114-13097,0.471583,43.961111111111116,35.462,54.528,48.80166666666667,37.41,65.08,85.505,44.9285,126.08149999999999,42.504000000000005,36.036,52.33,48.05692307692307,37.402,66.344,64.72318181818181,37.7725,89.35,58.903181818181835,36.317499999999995,99.86,106.69738738738745,59.585,188.63,106.10631067961162,53.221,169.77,102.71012987012988,43.312,250.61400000000012,72.10817073170733,44.68,141.47,103.786,43.53,282.95,97.98988888888888,45.22,218.27499999999984,97.2148888888889,45.88,282.95,104.45830985915498,41.43,311.245,90.65282352941179,49.93,166.68399999999997,122.49864583333336,53.05,252.635,190.5885,65.179,424.42,78.07255813953489,47.16,153.05299999999997,106.77521739130434,53.05,272.84499999999997,70.73027777777777,43.2575,109.8975,58.3375,37.649499999999996,89.8755,50.41416666666666,33.867000000000004,75.322,42.416000000000004,36.063,49.291
114-13096,0.958918,89.87499999999999,75.84049999999999,118.9555,100.55499999999999,77.227,115.07,146.79,92.219,189.041,76.32,71.03699999999999,81.60300000000001,113.27444444444444,88.116,192.49199999999996,109.61740740740743,76.71,212.43699999999993,113.01,73.357,181.69,142.47430379746834,74.89,248.47699999999992,149.11812500000002,86.195,246.58,136.97036363636363,78.231,191.9109999999999,125.45577464788734,77.585,209.41,131.4310714285715,84.20000000000002,203.06,136.90071428571432,82.19,223.66899999999995,138.8701408450704,82.19,222.95,156.64819444444439,79.461,255.1165000000001,156.7441000000001,84.2,287.68,211.48911504424777,90.84,456.1699999999995,270.0683870967741,95.88999999999999,690.42,169.32753086419754,82.19,383.57,136.79289473684207,88.187,220.38299999999995,122.7936363636364,75.406,181.69,122.82161290322584,76.755,197.42000000000002,102.99263157894738,63.388,165.8769999999998,132.244,74.57,312.1889999999994
114N04442,0.3307,22.810847457627126,19.84,27.06,23.403095238095233,20.18,28.35,22.752903225806467,20.18,26.969999999999995,23.038409090909113,20.027,27.986999999999995,22.524637681159447,19.84,25.04900000000001,22.23085106382981,19.84,25.33,22.13201388888892,20.18,25.250499999999995,22.670069444444458,20.232499999999998,25.88,22.820347222222253,20.9455,25.88,23.047986111111136,20.89,25.33,22.701111111111125,20.89,24.8,22.389236111111146,20.584000000000003,24.8,22.4371527777778,20.53,24.8,22.605000000000015,20.584000000000003,25.33,23.33263888888892,20.89,24.8,32.7185416666667,20.89,130.29549999999992,28.653958333333353,20.53,62.19049999999998,26.911408450704243,20.53,62.2324999999999,23.004295774647915,19.857,27.658499999999993,21.769708029197098,19.52,24.800000000000004,22.042481203007533,19.712,25.011999999999993,22.881439393939424,20.18,26.46,23.024580152671778,20.355,25.604999999999997,22.506585365853695,20.18,25.88
114-13095,0.906108,204.75444444444446,86.768,442.7,124.21714285714287,80.285,209.79299999999998,197.06142857142854,78.834,608.4879999999996,97.06000000000002,87.86000000000001,106.75399999999999,137.0553846153846,80.754,250.92000000000002,110.27681818181819,77.76450000000001,141.83,194.18212121212122,85.51599999999999,293.5779999999999,233.5960256410257,105.23,543.66,225.58819277108438,105.23,466.0,189.39696969696976,90.105,353.38,206.23929577464793,98.85,362.44,179.15011235955052,84.52000000000001,362.44,235.8411392405063,83.232,815.5,221.5522368421053,111.5425,422.3125,232.67711111111115,101.94,603.4669999999996,233.2548000000001,125.22749999999999,364.70549999999986,281.98344537815143,171.68,466.0,375.8994736842108,212.03,543.66,251.08129032258068,109.58000000000001,543.66,181.4509677419355,85.84,326.2,157.00562499999995,90.932,303.09599999999983,176.90947368421052,89.8945,377.9739999999999,127.40999999999998,79.182,220.57599999999996,150.96538461538464,86.352,340.6959999999999
114N04445,0.147284,10.232327586206903,9.102500000000001,12.05,10.261735537190082,8.84,12.05,10.028250000000007,8.9825,11.53,10.114015151515156,9.14,11.05,9.946170212765958,8.99,10.82,9.832877697841733,8.84,10.82,9.884195804195812,9.14,10.82,10.122847222222225,9.325500000000002,11.05,10.13895833333334,9.3,11.05,10.275694444444449,9.47,11.245499999999998,10.087291666666678,9.3,10.82,9.980000000000008,9.47,10.82,10.038333333333336,9.325500000000002,10.82,10.03756944444445,9.3,10.82,10.286597222222232,9.47,11.05,11.573055555555559,9.47,20.017499999999956,11.382152777777772,9.325500000000002,18.509499999999985,10.974236111111114,9.47,12.0095,10.430942028985513,9.095,11.820500000000001,9.822887323943672,8.84,10.82,9.836277372262776,8.524000000000001,10.82,10.241000000000005,9.14,11.417499999999999,10.20688888888889,9.095,11.604999999999999,10.032834645669302,9.14,11.210999999999997
114N04444,0.27615,18.437787610619463,16.354,20.71,18.33056910569105,16.598,19.88,18.139760000000003,16.626,19.88,18.28201550387596,16.966,20.377999999999997,17.992056737588662,16.57,19.49,17.74801418439716,16.3,19.12,17.87791666666666,16.85,19.434499999999996,18.332013888888888,17.14,19.821499999999997,18.33743055555556,17.14,19.821499999999997,18.57409722222221,17.14,20.29,18.333124999999992,17.185,19.49,18.18215277777776,17.14,19.49,18.1379861111111,17.14,19.12,18.238749999999996,17.185,19.49,18.57604166666667,17.14,19.821499999999997,23.074999999999992,17.185,68.20649999999989,21.73625,17.14,40.53349999999997,20.786736111111107,16.85,31.28999999999997,18.698705035971216,16.543,21.15,17.702071428571436,16.3,19.49,17.980222222222228,16.03,19.88,18.37450381679388,16.71,20.085,18.367050359712223,16.85,20.29,18.178740157480316,16.381,19.88
114-13094,0.749112,70.585,60.894,76.301,102.06307692307692,61.604,235.5819999999995,62.63374999999999,59.92999999999999,65.78,65.37666666666667,61.903000000000006,67.42,82.36124999999998,60.406,140.28599999999997,96.68285714285716,62.712,188.21299999999997,99.25142857142858,66.399,195.3635,136.73692307692306,67.42,358.7719999999998,111.28234042553193,64.13,155.99399999999997,91.16659574468085,64.21,128.42,106.34108695652174,61.29,251.6975,84.15555555555555,61.28999999999999,117.25,79.30557692307691,58.63000000000001,116.96449999999996,87.76532258064513,61.3615,134.22699999999995,101.86620253164554,58.63,226.77299999999985,111.45410526315794,68.631,192.63,139.36588235294113,79.32,192.63,164.9645614035087,86.99,269.68,114.72594594594597,64.21,211.0154999999997,95.84488372093023,59.93000000000001,146.56299999999996,88.53352941176473,55.396,203.94549999999978,89.70485714285715,65.309,155.43899999999994,69.91846153846153,54.176,92.14599999999999,78.90285714285714,59.429,115.76999999999998
114N04441,0.46087700000000004,29.405254237288165,26.76,32.6275,29.468780487804896,26.34,31.848999999999993,28.433719008264486,26.34,30.73,29.016269841269857,27.2,31.3,28.441094890510954,26.76,30.843999999999994,28.556737588652506,25.92,30.73,28.230769230769244,26.759999999999998,30.73,28.69566433566435,26.759999999999998,32.468,28.883541666666694,27.2,30.73,29.054195804195828,27.2,31.3,28.892500000000016,27.2,30.73,28.733472222222247,27.2,30.73,28.805555555555575,27.2,30.73,28.866388888888885,27.2,31.3,33.54472222222221,27.65,35.19049999999999,59.640769230769216,28.61,326.3000000000003,60.40678321678322,28.12,184.35,53.63218309859156,26.76,165.92,30.801985815602862,26.34,40.47,28.09621428571431,25.92,30.73,28.3717293233083,25.92,30.17,28.858582089552243,26.193,31.300000000000004,28.79829629629632,26.340000000000003,31.3,29.123076923076933,26.76,32.251
114N04440,0.41676,26.303620689655162,23.35,29.42,25.775213675213656,24.122,27.28,25.514274193548395,23.81,27.28,26.554710743801635,23.81,31.26,26.949136690647475,23.809999999999995,27.833,26.040211267605617,23.08,27.255499999999994,25.349374999999995,23.44,27.2065,25.550069444444425,23.81,27.28,25.784999999999982,24.2,27.78,25.95055555555555,24.6,28.230499999999996,25.8754861111111,24.2,27.28,26.07243055555553,24.6,27.78,25.70736111111112,24.2,27.705,26.222152777777755,24.259999999999998,28.85,39.00722222222223,25.009999999999998,70.10049999999995,92.38209790209794,28.364,300.07,95.94763888888902,26.32,250.06,81.2602112676057,25.01,214.33,37.381126760563404,23.098,136.39,24.865182481751816,22.73,27.28,25.264887218045107,23.08,27.28,25.798897058823528,23.44,28.31,25.680763358778613,23.81,27.78,25.635877862595404,23.625,27.78
114-13098,0.812871,74.41666666666667,62.355000000000004,83.03,72.48750000000001,63.6265,80.351,84.83500000000001,71.083,101.744,72.63461538461537,64.294,89.55799999999996,82.88941176470587,65.03,113.44999999999999,93.81000000000002,66.087,150.20099999999994,108.73462686567166,69.67,179.67199999999997,202.7114634146341,97.87700000000001,412.82399999999956,309.0857664233577,121.93,585.27,161.89636363636356,83.61,418.05,107.09465116279071,71.8175,172.14,108.77473118279569,72.444,157.43999999999994,116.40137931034482,75.03,176.80100000000004,108.79876543209882,75.03,154.02,112.92612499999998,69.67,182.9,154.39725274725276,76.02000000000001,292.63,245.3511320754717,83.61,585.27,184.94288659793818,82.706,487.72,135.31841269841271,73.34700000000001,195.09,110.61,73.16,162.57,120.49000000000001,69.67,231.66799999999984,89.97839999999998,66.818,151.08599999999996,88.71230769230769,64.81,152.4139999999998,79.82363636363635,66.53999999999999,108.165
114+04373,0.183826,11.554098360655736,10.03,12.98,11.6806,10.0975,13.388499999999999,12.781818181818181,10.1005,13.24,11.928653846153848,10.1125,14.2195,11.929204545454548,10.5595,15.630499999999996,12.634803149606293,9.88,13.24,17.120000000000005,10.5,20.228999999999942,14.115070422535203,11.0395,23.63,13.2543661971831,10.859,20.68,11.788642857142854,10.6615,13.24,12.8962937062937,10.67,15.290000000000006,11.99906474820143,10.5,13.24,11.651824817518246,10.669999999999998,12.73,11.640492957746472,10.5,12.98,14.08391304347825,10.67,20.51150000000004,11.788721804511272,10.5,13.51,13.059370078740152,11.03,18.232999999999993,13.4931746031746,10.895,20.05,12.036587301587295,10.67,14.08,11.13398058252427,9.88,12.49,11.27504761904762,9.82,12.490000000000002,11.435263157894743,10.18,12.98,11.246835443037972,9.88,12.73,11.616119402985076,10.5,13.086999999999998
114P04700,0.432195,26.020737704918,24.31,27.78,26.47281818181816,25.1,28.575999999999997,26.0162886597938,24.309999999999995,28.29,26.047272727272702,24.31,27.78,26.346923076923062,23.94,28.29,26.154732824427466,24.505,28.29,25.76439393939391,23.94,27.3,25.581285714285702,22.549999999999997,27.78,25.953481481481457,24.198999999999998,27.933,26.131608391608374,23.977,28.29,26.088194444444408,24.7,27.78,25.999568345323713,24.660999999999998,27.78,26.00098591549294,23.94,27.3,25.938380281690133,24.3295,27.78,27.07419580419578,24.7,27.78,25.837499999999988,23.57,27.78,26.11746376811591,23.94,28.29,25.900839694656476,24.31,27.78,26.31242424242424,24.1435,28.523999999999994,26.22119999999998,24.014000000000003,28.29,26.301228070175416,24.31,28.809999999999995,26.27245614035086,24.180500000000002,29.36,26.192276422764216,24.31,28.29,25.94083333333331,23.94,28.98549999999999
114+04374,1.369284,86.80439999999999,76.666,96.66,86.21633333333335,74.69,104.88,94.21350877192984,75.84,98.99199999999999,88.02797297297296,75.84,100.6,89.24416666666669,77.02,112.85499999999996,96.27838235294114,74.69,102.7,97.03725352112676,79.51,109.42099999999998,96.90307692307694,84.99000000000001,126.08400000000003,92.44479166666662,82.16,117.37,88.16042253521124,79.575,96.66,90.00361111111113,82.16,106.49099999999997,88.48387323943656,82.16,96.66,87.57866197183091,80.81,94.8,87.4297222222222,79.51,94.5315,97.86062937062927,80.81,118.06600000000013,88.1926241134751,80.81,98.59,95.78907142857146,82.16,114.64000000000001,98.68185714285714,82.16,126.56599999999995,90.02568181818182,80.22500000000001,103.68099999999998,84.79190476190472,74.97749999999999,98.59,85.66504132231402,75.84,96.66,85.27138888888884,74.69,94.8,84.320202020202,75.84,94.8,85.20759036144575,75.84,96.47399999999999
114+04375,0.342021,20.963255813953488,18.66,22.759,20.7874358974359,18.632,23.68,21.505428571428574,19.764,23.503,20.655400000000004,17.7025,22.8,21.749078947368425,19.54,24.2625,21.627983193277288,18.352999999999998,23.275,21.74906976744184,19.24,25.441999999999993,26.122816901408427,20.197,53.05199999999989,22.35909090909089,19.54,27.244000000000007,21.26528985507244,19.24,23.23,21.256616541353356,19.24,23.68,21.163134328358193,19.24,23.23,21.18007142857139,19.525,23.68,21.03620437956202,19.54,22.800000000000004,21.377322834645657,18.94,23.544999999999995,22.16869230769229,19.683999999999997,26.265999999999995,27.806911764705887,20.52,47.36,34.63415384615384,21.23,60.241499999999995,23.140366972477054,18.94,28.369999999999997,20.779157894736834,18.66,23.23,21.630707070707068,19.21,24.63,21.420705882352937,19.0,24.048,20.931929824561397,18.604,23.68,21.472295081967207,18.94,23.23
114+04376,0.374687,24.35803921568628,20.915,28.1,23.321320754716975,20.625999999999998,26.804,23.916923076923077,21.6025,26.407999999999994,23.464374999999993,21.41,25.94,24.723571428571425,20.536,29.365499999999976,23.558947368421077,19.84,33.575999999999986,25.960797101449295,21.76,34.98450000000005,37.61867132867131,22.86,74.94,32.627569444444426,22.86,58.65,23.84446808510642,21.76,25.94,23.66957746478876,21.76,25.915499999999994,23.841276595744702,21.76,26.45,23.956503496503505,22.11,28.043000000000006,23.75839160839162,21.795,25.94,24.112101449275357,21.409999999999997,27.062500000000004,33.65373239436619,22.86,61.31,62.10482517482511,48.17,78.90900000000002,64.11387323943654,48.17,84.3,41.06669172932331,21.146,74.94,22.908058252427193,20.44,26.87599999999999,23.237964601769928,20.014,26.355999999999995,23.43836734693878,21.08,26.016499999999997,23.175409836065583,21.08,25.94,23.614459459459464,21.08,26.303999999999995
114+04370,0.8536459999999999,60.94797468354432,51.22,79.00699999999998,64.13924242424241,52.09,94.6275,70.27428571428572,51.22,117.762,81.47617283950615,52.98,128.05,69.08473214285716,52.579499999999996,96.04,63.26751824817514,51.916000000000004,82.25599999999991,64.47913669064751,52.98,78.8,66.7269230769231,59.1,76.83,64.8255555555556,57.980000000000004,73.17,75.1533566433567,60.26,92.59700000000002,71.16583333333337,57.070499999999996,90.38999999999999,64.0681118881119,55.88,76.64200000000001,69.87743055555558,56.91,100.63249999999994,63.54489510489514,56.91,74.95,63.755454545454626,55.983000000000004,76.64200000000001,65.86936619718313,56.91,80.87,67.26263888888894,57.980000000000004,80.87,67.50083916083918,57.98,80.87,65.48525547445257,52.802,83.51999999999998,60.706434108527134,50.38,87.8,61.16313432835821,49.293499999999995,83.86499999999998,60.28378151260504,50.38,85.60399999999998,57.872043010752705,48.78,66.81,60.502826086956524,51.22,83.98850000000002
114+04371,0.44784700000000005,29.768051948051923,25.918,34.3,31.47540983606556,26.43,41.34,33.28472727272727,26.301000000000002,46.467999999999996,37.04054794520546,26.43,51.03199999999998,33.442699999999995,26.368,42.487,36.916015037594,25.836,43.57,37.953714285714284,26.87,62.09849999999919,32.20805555555555,28.29,37.49,31.766805555555564,27.8,36.64,30.938085106382967,27.33,35.05,32.29541666666668,27.8,41.1855,31.260139860139848,27.377,36.64,30.65248226950355,27.8,35.83,30.59748251748253,27.33,34.3,30.988461538461554,27.377,35.05,30.55129496402879,27.8,35.83,31.563928571428598,28.29,36.68249999999998,31.923955223880593,28.1185,37.80499999999999,31.047328244274812,26.87,37.065,29.843495934959336,25.19,40.21099999999999,29.70534351145038,25.19,38.39,29.335576923076914,24.8585,33.4865,28.675568181818164,26.1505,32.019499999999994,30.03012345679012,25.19,38.39
114+04372,0.030329000000000002,1.9578666666666666,1.724,2.2849999999999997,2.0381132075471697,1.7600000000000002,2.48,2.1565306122448975,1.6700000000000002,2.8419999999999996,2.4194999999999993,1.7289999999999999,3.21,2.113626373626372,1.745,2.73,2.076616541353382,1.668,2.817999999999998,2.6991304347826093,1.7555,3.7765000000000177,2.2095104895104893,1.9229999999999998,2.73,2.1469930069930063,1.85,2.942000000000001,2.0475539568345322,1.847,2.32,2.146713286713286,1.85,2.48,2.0367605633802808,1.82,2.4244999999999988,2.0018978102189773,1.82,2.27,2.0025874125874124,1.79,2.27,2.237,1.82,2.542999999999999,2.0425179856115103,1.8170000000000002,2.330999999999999,2.1101470588235287,1.85,2.54,2.0969230769230762,1.82,2.4905,2.030390624999999,1.76,2.43,1.9388073394495398,1.65,2.32,1.96762295081967,1.6324999999999998,2.4774999999999996,1.949072164948453,1.73,2.18,1.9181249999999999,1.73,2.14,2.0032857142857137,1.7189999999999999,2.633
114+05229,2.441553,235.04625,182.0505,321.74949999999995,224.21571428571428,188.4845,272.643,225.10266666666666,197.15599999999998,287.4819999999998,229.79090909090908,193.624,287.32,244.02636363636373,191.29200000000003,336.31149999999997,243.7886666666667,192.988,351.58699999999965,243.3898333333333,195.108,304.2124999999999,279.5266379310347,203.2475,374.555,258.20440000000013,195.32,351.58,257.7415384615386,199.76,364.03249999999997,253.8016,199.76,292.99,263.8126213592234,199.76,324.37699999999995,239.23532608695646,199.76,297.2065000000001,243.9529473684211,199.76,303.09,270.0924038461542,214.38,364.03249999999997,331.42878260869566,223.681,470.31999999999994,312.2786238532111,227.746,392.5819999999999,302.52704081632663,237.56,421.68949999999984,247.58077922077925,195.32,325.54,253.8051724137931,190.4695,347.28049999999996,247.1031914893617,195.32,338.06,228.37874999999988,191.08,276.8875,246.69370370370365,175.79,350.534,228.55999999999997,174.1,285.90250000000003
114P04705,0.462611,29.207822580645164,26.494500000000002,31.938499999999998,29.325391304347832,26.730999999999998,32.848,29.043689320388353,26.02,32.03,28.989380530973445,25.23,32.65,29.397457627118648,26.7955,32.123,28.87078125000001,26.43,31.42,28.516791044776124,25.4835,31.042999999999996,28.377941176470596,25.1375,31.42,28.601879699248123,26.02,31.663999999999998,28.62014285714286,26.0,30.86899999999999,29.43531914893619,26.43,32.03,30.918357142857133,26.43,32.65,28.9106993006993,26.86,30.84,29.184577464788738,26.86,32.65,28.915248226950357,26.86,30.84,28.64883211678832,26.348,30.839999999999996,29.160518518518526,26.307000000000002,32.03,30.423284671532866,26.43,40.04599999999998,29.424230769230782,26.43,33.013,28.853030303030295,26.02,32.03,28.699298245614045,26.019999999999996,32.03,29.201441441441464,25.82,32.65,28.61675000000001,26.43,31.4505,29.084814814814813,26.43,33.31
114+04377,0.679301,43.30958333333336,38.82,48.91,42.30640000000001,35.674,46.6295,42.30890909090911,38.82,47.03,43.1809523809524,38.882,47.03,43.61543209876543,38.82,48.91,41.13213740458017,37.05,45.29,43.66160583941605,38.21,55.11799999999996,57.63479166666668,42.9,83.90849999999999,54.951875,42.16,73.78299999999999,44.602042253521105,40.75999999999999,51.97599999999999,43.073124999999976,39.5375,47.03,43.44149999999998,40.057500000000005,47.075999999999986,44.28885714285711,40.76,47.99799999999998,43.64999999999996,40.75999999999999,47.90399999999999,45.33797101449274,38.82,54.923500000000026,59.21690140845069,42.9,81.38849999999996,71.23666666666674,57.074,93.53649999999998,68.27521126760568,55.6445,84.33,60.31180451127815,40.09,91.53199999999991,41.462475247524765,36.5,46.14,44.59981308411214,37.62,48.91,42.40559523809526,37.7085,47.812,41.80264705882355,38.21,44.9995,42.29089552238808,38.21,47.03
114P04703,0.29275300000000004,18.432051282051287,16.73,20.347999999999992,18.577826086956513,17.0,20.66,18.396764705882354,16.483,20.640499999999996,18.465294117647055,17.0,20.66,18.497456140350874,16.9055,20.66,18.096240000000005,16.73,19.52,18.257,16.587,20.098999999999997,17.704477611940295,15.5,19.89,18.077637795275596,16.21,20.155999999999995,18.23282608695652,15.97,20.66,18.285886524822693,16.73,20.66,18.151258741258744,16.496,19.52,18.209930555555566,16.7705,19.52,18.030559440559443,16.262,19.484,18.10872340425533,16.73,19.89,18.096811594202904,16.431,19.52,18.066764705882356,16.150000000000002,19.89,18.575390625000004,16.47,20.66,18.25575000000001,16.456999999999997,19.89,18.2363358778626,16.6,20.465,18.203220338983048,16.47,20.66,18.265090909090905,16.326999999999998,20.484499999999997,18.02330578512397,16.73,20.27,18.308666666666664,16.73,20.269999999999996
